site_id,name,latitude,longitude,operator,n_refill_points,max_power_kw,connector_types,type_of_site,Carretera,Tipo_de_via
NIIVGKIIMWPFCNOPQJ60,"Mercadona, Nogal, Valladolid",41.592804,-4.72475,REPSOL SOLUCIONES ENERGÉTICAS SA,6,22.17,iec62196T2,openSpace,N-601,Multicarril
2024005505,22XP22T3KKJAK00954,41.33827,-1.222342,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace,N-330,Carretera convencional
2024000605,CU-AtalayaDelCañavate-001,39.538723,-2.254855,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-3,Autopista libre\Autovía
CEZK7DOUBLV5PGQ9C6XV,"Repsol, Parking BEC (Zona Verde)",43.28836,-2.988535,REPSOL SOLUCIONES ENERGÉTICAS SA,12,22.17,iec62196T2,inBuilding,BI-30,Multicarril
2023003509,12115011670001,41.411705,2.017261,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,N-340,Multicarril
2024006362,23XC11M2J03DB00186,41.409924,2.218624,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace,B-10,Autopista libre\Autovía
8FYERKZGM6GXUVHPG3OI,Burger King - Ribadeo,43.540607,-7.065159,CHARGING TOGETHER SL,2,100.0,chademo|iec62196T2COMBO,openSpace,A-8,Autopista libre\Autovía
2024000631,M-RivasVaciamadrid-004,40.353863,-3.548924,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-3,Autopista libre\Autovía
2023002226,Parque Principado,43.390594,-5.802863,EDP CLIENTES SAU,2,14.4,iec62196T2,onstreet,A-66,Autopista libre\Autovía
2024004269,Rest. El Polígon,39.23243,-0.488846,WENEA EMOBILITY SERVICES S.L.,4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-7,Autopista libre\Autovía
2024006361,23XC11M2J03DB00190,41.409916,2.218616,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace,B-10,Autopista libre\Autovía
Y6MU08XRQFF3KJNLXJKY,"Repsol, Parking BEC (Metro)",43.288826,-2.988403,REPSOL SOLUCIONES ENERGÉTICAS SA,12,22.17,iec62196T2,inBuilding,BI-30,Multicarril
IBIC0VULHTKIJPJEKHC5,Arquímedes - Marconi,41.510826,2.132786,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|domesticF|iec62196T2|iec62196T2COMBO,openSpace,AP-7N,Autopista peaje
2024006363,23XC11M2J03DB00201,41.40991,2.218608,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace,B-10,Autopista libre\Autovía
2023003965,62020013930007,43.275738,-2.02397,"ENDESA X WAY, S.L.",2,10.53,iec62196T2,openSpace,N-634,
2024006903,US_154_Mos_,42.20672,-8.661883,"PLENOIL, S.L.",1,60.0,iec62196T2,onstreet,A-55,Autopista libre\Autovía
2024006346,HYC22BZ4406B,39.63188,2.733879,"ENDESA X WAY, S.L.",2,300.0,iec62196T2COMBO,openSpace,Ma-13,Autopista libre\Autovía
2024006365,23XC11M2J03DB00283,41.4099,2.2186,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace,B-10,Autopista libre\Autovía
JDYTLVOMZOUQJXL4VUML,"Repsol ES, CRED Moncalián",43.411205,-3.542195,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-8,Autopista libre\Autovía
2024003538,M-Parla-007,40.22811,-3.78075,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,,A-42,Autopista libre\Autovía
H89ITIYTLXW1SJILUA7C,Facultad de Comunicación. Sevilla,37.41055,-6.006475,"Wenea Services Spain, S.L.",2,22.0,iec62196T2,onstreet,SE-20,Multicarril
2024006255,24XP22T3QQJAN01187,40.691273,0.579481,"ENDESA X WAY, S.L.",2,11.0,iec62196T2,openSpace,N-340,Carretera convencional
T7NTBWCDBF16MYC0QR9P,"Repsol ES, CRED Sant Quirze",41.53587,2.085037,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,C-58,Autopista libre\Autovía
2024000583,A-ALICANTE-034,38.53453,-0.171923,IBERDROLA CLIENTES S.A.U,4,120.0,iec62196T2|iec62196T2COMBO,openSpace,N-332,Multicarril
2D9NK4DYQRQPNCOVW38A,TotalEnergies - Rest. El Poligon,39.232445,-0.488855,"TotalEnergies Charging Services España, SLU",4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-7,Autopista libre\Autovía
2024000752,E-OU-Barbadas-001,42.31748,-7.883468,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,,A-52,Autopista libre\Autovía
H4RQASHZVKL3FOJWTWL4,E-LU-Vilar-piñeira-ribadeo-001,43.54001,-7.06311,IBERDROLA CLIENTES S.A.U,6,22.0,iec62196T2,openSpace,A-8,Autopista libre\Autovía
2023002194,Parking Pza. de la Gesta,43.357746,-5.852724,EDP CLIENTES SAU,3,7.4,iec62196T2,onstreet,O-12,Autopista libre\Autovía
2024004089,DIPBA Monesterio,38.08397,-6.257967,WENEA EMOBILITY SERVICES S.L.,3,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-66,Autopista libre\Autovía
2023002651,21XP22T3KKJAK00609,39.47325,-6.393107,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,N-630,Multicarril
IJJDNZOFS2HQPRH9DN6O,CR-PIEDRABUENA-001,39.011852,-4.216603,IBERDROLA CLIENTES S.A.U,4,60.0,iec62196T2COMBO,,N-430,Carretera convencional
2024006458,ACCIONA - Mengíbar - Geolit,37.940243,-3.7916265,ACCIONA Recarga,2,7.0,iec62196T2,openSpace,A-44,Autopista libre\Autovía
2023002381,AhorraMas Corral,39.755085,-3.16098,EDP CLIENTES SAU,1,7.4,iec62196T1|iec62196T2,onstreet,N-301,Carretera convencional
DH3M2Z5GMQMMMOU8T7SR,"Mercadona, Carrequemada, Burgos",41.671883,-3.682322,REPSOL SOLUCIONES ENERGÉTICAS SA,2,22.17,iec62196T2,openSpace,N-1A,Carretera convencional
2024004790,ZA-Montamarta-001,41.64978,-5.806289,IBERDROLA CLIENTES S.A.U,2,7.4,iec62196T2,onstreet,N-630,Carretera convencional
PGKVDENAVYAYHK5B6ENU,IONITY Ribadeo,43.54424,-7.062385,IONITY GmbH Sucursal en España,6,350.0,iec62196T2COMBO,openSpace,A-8,Autopista libre\Autovía
2024004391,ACCIONA - C.C. Moraleja Green,40.518658,-3.655331,ACCIONA Recarga,6,7.0,iec62196T2,openSpace,A-1,Autopista libre\Autovía
2024007145,"Rosa Sensat, 14",41.390976,2.196397,"BARCELONA DE SERVEIS MUNICIPALS, SA",1,3.6,domesticF,onstreet,B-10,Autopista libre\Autovía
ZGAOGMKKHX1ABUUZ1YXP,IONITY Sallent,41.789597,1.898091,IONITY GmbH Sucursal en España,6,350.0,iec62196T2COMBO,openSpace,C-16,Autopista libre\Autovía
2024000688,E-A-ElCampello-001,38.474712,-0.317895,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,,N-332,Carretera convencional
2023003856,61949051030015,40.9467,-5.641833,"ENDESA X WAY, S.L.",2,10.53,iec62196T2,openSpace,A-50,Autopista libre\Autovía
2023003616,61950051040010,40.9467,-5.641833,"ENDESA X WAY, S.L.",2,10.53,iec62196T2,openSpace,A-50,Autopista libre\Autovía
RFVD17P53FM4XDU4LLSO,Parking O'Shanahan. Las Palmas - Parkia,28.119005,-15.424775,"Wenea Services Spain, S.L.",4,22.0,iec62196T2,onstreet,GC-1 AM,Multicarril
2025000464,JV_NORAUTO - Finestrat - 01,38.53453,-0.17187,CHARGING TOGETHER SL,4,100.0,iec62196T2|iec62196T2COMBO,,N-332,Multicarril
2024005743,22XP22T3KKJAK00280,42.42841,-6.990223,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace,N-120,Carretera convencional
2024005722,C6E06BCC22TTYWTAUJ,42.42841,-6.990223,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace,N-120,Carretera convencional
2025000275,Telpark - Alsina,37.174248,-3.6095612,MAKSU ESPAÑA SL,12,22.0,iec62196T2,inBuilding,GR-30,Autopista libre\Autovía
2023003843,61948051050003,39.471222,-0.419061,"ENDESA X WAY, S.L.",2,5.26,iec62196T2,openSpace,A-3,Autopista libre\Autovía
TDBRPVKHVFVNCCU6RSHY,"Mercadona, Menéndez y Pelayo, Valencia",39.478565,-0.356839,REPSOL SOLUCIONES ENERGÉTICAS SA,2,22.17,iec62196T2,openSpace,V-21,Autopista libre\Autovía
R5A1Q0DI2IRVYSQZDPKP,Seur Badajoz,38.89978,-6.999273,REPSOL SOLUCIONES ENERGÉTICAS SA,6,11.09,iec62196T2,openSpace,A-5,Autopista libre\Autovía
YSP6BDKVLHSBLMK4ROIL,BI-Santurtzi-005,43.339767,-3.045612,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,onstreet,N-644,Multicarril
QGMZUMSO1IVMHEFSHOKR,TotalEnergies - Asador 7 de Julio (A-2),40.44731,-3.558138,"TotalEnergies Charging Services España, SLU",2,100.0,iec62196T2COMBO,onstreet,A-2,Autopista libre\Autovía
VU7THZACJKCQ487MN2F7,"Mercadona, Estocolmo, Madrid",40.429173,-3.600102,REPSOL SOLUCIONES ENERGÉTICAS SA,4,22.17,iec62196T2,openSpace,M-40,Autopista libre\Autovía
2023004121,Manzanares - Venta del Tizón,39.058544,-3.372538,(ZUNDER) Grupo Easychargar SA,2,100.0,iec62196T2COMBO,onstreet,A-4,Autopista libre\Autovía
ULCH6WT4R6HO8V2ZJLJT,NA-Tafalla-003,42.53423,-1.670094,IBERDROLA CLIENTES S.A.U,8,100.0,iec62196T2|iec62196T2COMBO,openSpace,AP-15,Autopista peaje
2024004224,Asador 7 de Julio (A-2),40.447296,-3.558145,WENEA EMOBILITY SERVICES S.L.,2,100.0,iec62196T2COMBO,onstreet,A-2,Autopista libre\Autovía
2024007147,"Joan de Borbó, 12",41.38028,2.18729,"BARCELONA DE SERVEIS MUNICIPALS, SA",2,3.6,domesticF,onstreet,B-10,Autopista libre\Autovía
2024004285,Hotel Tancat de Codorniu,40.528893,0.509209,"Wenea Services Spain, S.L.",2,150.0,iec62196T2COMBO,onstreet,N-340,Carretera convencional
2024001000,E-S-Torrelavega-001,43.354034,-4.065631,IBERDROLA CLIENTES S.A.U,6,22.0,iec62196T2,,A-8,Autopista libre\Autovía
2023002163,Oriental,43.540646,-5.697091,EDP CLIENTES SAU,1,7.4,iec62196T2,onstreet,N-641,Multicarril
2024006470,ACCIONA - IKEA Badalona,41.459213,2.2260108,ACCIONA Recarga,4,120.0,iec62196T2|iec62196T2COMBO,inBuilding,B-20,Autopista libre\Autovía
DSOQMNPOSAOHKMFDTD6R,"Repsol ES, CRED Gines",37.377983,-6.082067,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-49,Autopista libre\Autovía
LYSMNSZRIV5ILJDVPK9U,"Repsol ES, Jose Mª Barragan Merida",38.662292,-4.298971,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-420,Carretera convencional
2024006818,E-LE-BarcenaDelBierzo-001,42.551907,-6.577297,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,openSpace,N-6,Carretera convencional
H0F8I1HC4RHE3FYOBM0S,"Repsol ES, La Carolina",38.27228,-3.610011,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-4,Autopista libre\Autovía
C0JFMZLUIOFSBME2IKE3,TotalEnergies - Hotel Tancat de Codorniu,40.5289,0.509226,"TotalEnergies Charging Services España, SLU",2,150.0,iec62196T2COMBO,onstreet,N-340,Carretera convencional
2024000148,VA-Valladolid-018,41.61918,-4.718668,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,openSpace,VA-20,Multicarril
VQWNZJAUSW3RRWTQKTVG,"C. Físico, P.I. Las Salinetas",27.979792,-15.388807,Consejo Insular de la Energía de Gran Canaria,2,100.0,iec62196T2COMBO,onstreet,GC-1,Autopista libre\Autovía
9OU5EIJFNFHPNWMXWBE8,Estación bp Faro de Cullera,39.1727,-0.2612,CHARGING TOGETHER SL,2,150.0,chademo|iec62196T2COMBO,onstreet,N-332,Carretera convencional
QE2UMMCFTKQHPPTHGXWE,"Repsol ES, CRED Avda Andalucia Dcho",40.36675,-3.694729,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,M-40,Autopista libre\Autovía
2024000828,Allego Hermanos Gelida S.A,40.706726,0.592452,Allego Spain S.L.U,1,24.0,chademo|iec62196T2COMBO,other,N-340,Multicarril
2023002219,Calvo Sotelo,43.386456,-3.732087,EDP CLIENTES SAU,1,7.4,iec62196T2,onstreet,A-8,Autopista libre\Autovía
DUPNOAXYEECSHXVE4VCQ,"Repsol ES, Codisoil Arapiles",40.894054,-5.657723,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-66,Autopista libre\Autovía
2024002023,Decathlon Salamanca,40.946304,-5.640957,EDP CLIENTES SAU,2,22.0,iec62196T2,,A-50,Autopista libre\Autovía
2024000049,BU-ArandadeDuero-006,41.664234,-3.690662,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2COMBO,onstreet,N-1A,Carretera convencional
2025000310,Aparcamiento Campo de futbol,43.38207,-5.697552,EDISON NEXT SPAIN SLU,3,22.0,iec62196T2,openSpace,A-64,Autopista libre\Autovía
MPRSK6NETWCOUG1OMDXT,24XP22T3QQJAN01521,40.442307,-3.833917,"ENDESA X WAY, S.L.",2,44.0,iec62196T2,openSpace,M-40,Autopista libre\Autovía
4XYITSMUIZ32RLW9NJQ4,FAST La Vida Pádel,40.53685,-3.61523,"Emovili Fast, S.L.",4,22.0,iec62196T2,,A-1,Autopista libre\Autovía
2024006954,US_265_Caravaca_de_la_Cruz,38.090057,-1.8684051,"PLENOIL, S.L.",1,60.0,iec62196T2,onstreet,RM-15,Autopista libre\Autovía
2024004674,Catella. Parc Cugat,41.490078,2.080152,WENEA EMOBILITY SERVICES S.L.,10,7.4,iec62196T2,onstreet,AP-7N,Autopista peaje
2024002366,E-M-Madrid-094,40.44793,-3.64598,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,,A-2,Autopista libre\Autovía
2024001080,E-BI-Basauri-001,43.239136,-2.876341,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,,N-634,
2024003958,DIPBA Zafra,38.42439,-6.41492,WENEA EMOBILITY SERVICES S.L.,3,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-432,Multicarril
2024006442,"Hellín, Spain",38.496284,-1.63704,Tesla Spain SLU,4,250.0,iec62196T2COMBO,openSpace,A-30,Autopista libre\Autovía
6ASA1QWVAYYBS3F80YDF,Estación bp San Pablo,43.165848,-5.829136,CHARGING TOGETHER SL,2,150.0,iec62196T2COMBO,onstreet,A-66,Autopista libre\Autovía
GS0G23SEVODCESCJJXL8,COSTCO SEVILLA CENTRO COMERCIAL,37.43349,-5.9709344,COSTCO WHOLESALE SPAIN SLU,9,7.4,iec60309x2single16,inBuilding,SE-20,Multicarril
2024006093,20XM32T8KK4AR00104,41.470394,2.290177,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,B-20,Autopista libre\Autovía
2024006086,HYC22BZ3981A,40.691223,0.579335,"ENDESA X WAY, S.L.",2,150.0,iec62196T2COMBO,openSpace,N-340,Carretera convencional
2024006999,Parque Comercial Bahía Málaga,36.659958,-4.476173,Punto Recargas SL,4,100.0,chademo|iec62196T2COMBO,onstreet,MA-20,Autopista libre\Autovía
2024007192,Can Marcet 18,41.434303,2.150387,"BARCELONA DE SERVEIS MUNICIPALS, SA",1,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,B-20,Autopista libre\Autovía
ZLBVAN9Q61WTIOTYV7QM,E-O-Arones-001,43.3545,-5.859656,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,openSpace,N-630,Carretera convencional
2024004090,Rest. Los Manzanos,38.900448,-1.519374,WENEA EMOBILITY SERVICES S.L.,4,200.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-31,Autopista libre\Autovía
2023004125,Vulcanizados Hoznayo Barros - Corrales de Buelna,43.28525,-4.076768,(ZUNDER) Grupo Easychargar SA,2,180.0,iec62196T2COMBO,onstreet,N-611,Carretera convencional
2024004935,E-V-TERESA DE COFRENTES-001,39.106483,-1.051119,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,onstreet,N-330,Carretera convencional
ITELBCKAGBCQ6QLVP5YA,Mercat de Llevant,39.56504,2.6627314,"EMAYA, S.A.",1,22.17,iec62196T2,onstreet,Ma-19,Autopista libre\Autovía
SWLMKECFVCOXPDMT3V7W,"Seur, Manzanares",39.01434,-3.371398,REPSOL SOLUCIONES ENERGÉTICAS SA,2,11.09,iec62196T2,openSpace,A-4,Autopista libre\Autovía
2023003438,61926025270006,41.662636,1.133333,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-2,Autopista libre\Autovía
GNP1SPPETI1ZM8EB7GBC,"Repsol ES, CRED BIDEBIETA",43.300804,-2.002389,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,GI-20,Autopista libre\Autovía
2024000344,V-Alfafar-003,39.417534,-0.379577,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,V-31,Autopista libre\Autovía
GXFNGMXX47NEAUDWV1UT,Madrid - La Paz,40.480186,-3.686075,P-APP & WEB SERVICIOS DIGITALES S.L.U.,29,7.59,iec62196T2,,M-30,Autopista libre\Autovía
2024007373,Supermercado BM San Agustín de Guadalix,40.68603,-3.61196,"ERANOVUM E-MOBILITY, S.L.",2,150.0,iec62196T2|iec62196T2COMBO,openSpace,A-1,Autopista libre\Autovía
2023003564,19XP22T3KK4AZ00983,40.27283,-3.694457,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,M-50,Autopista libre\Autovía
FYBZ2Y3LCRLLYWKAMLD8,"C-1411a, 17",41.861305,1.873758,"Etecnic Movilidad Electrica, SRL",2,22.0,iec62196T2,other,C-16,Autopista libre\Autovía
LGRYWLEC7XUO5FCWYZJV,"Repsol ES, Puente Besós",41.427017,2.211439,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,B-10,Autopista libre\Autovía
2024000016,MA-Malaga-064,36.6745,-4.47729,IBERDROLA CLIENTES S.A.U,12,7.3,iec62196T2,openSpace,MA-23,Autopista libre\Autovía
O6DBN0JPPJPLLQE0H0VL,Amposta Mercat - LAFON EdRR 1,40.712418,0.57894,"Etecnic Movilidad Electrica, SRL",2,55.0,chademo|iec62196T2|iec62196T2COMBO,other,N-340A,Carretera convencional
2023003859,61949051030023,40.57062,-3.926073,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,A-6,Autopista libre\Autovía
2023003841,61947051020038,40.57062,-3.926073,"ENDESA X WAY, S.L.",2,10.53,iec62196T2,openSpace,A-6,Autopista libre\Autovía
2023002029,"Centro Integrado de Transportes de Murcia (Edificio FROET), s/n 30169 Murcia ESP",37.94503,-1.195912,GESTION INTELIGENTE DE CARGAS S.L.,3,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,MU-31,Autopista libre\Autovía
2024002375,E-P-Palencia-004,41.98961,-4.519373,IBERDROLA CLIENTES S.A.U,8,22.0,iec62196T2,,P-11,Autopista libre\Autovía
2024004989,E-AB-Albacete-007,39.005714,-1.885102,IBERDROLA CLIENTES S.A.U,6,22.0,iec62196T2,,N-322,Autopista libre\Autovía
2023002829,20XP22T3KK4AL00849,39.781944,-0.184096,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,AP-7N,Autopista libre\Autovía
2024005693,12302054740001,41.412132,2.132983,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace,B-20,Autopista libre\Autovía
2025000636,Audi Center Palma - Concesionario Audi,39.59469,2.670053,CHARGING TOGETHER SL,2,150.0,iec62196T2COMBO,,Ma-13,Autopista libre\Autovía
2024003446,E-IB-PalmaDeMallorca-004,39.59469,2.670053,IBERDROLA CLIENTES S.A.U,2,150.0,iec62196T2COMBO,,Ma-13,Autopista libre\Autovía
2024005698,12302054740002,41.412125,2.132973,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace,B-20,Autopista libre\Autovía
2023003575,19XP22T3KK4AZ00976,40.27279,-3.694455,"ENDESA X WAY, S.L.",2,20.4,iec62196T2,openSpace,M-50,Autopista libre\Autovía
2024006914,US_175_Torrejón_II,40.46513,-3.442731,"PLENOIL, S.L.",1,60.0,iec62196T2,onstreet,A-2,Autopista libre\Autovía
2024000430,MU-Totana-003,37.775192,-1.453744,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-7,Autopista libre\Autovía
2024000510,GU-Guadalajara-002,40.631405,-3.150806,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-2,Autopista libre\Autovía
2023002225,"La Cámara, 42",43.55905,-5.925112,EDP CLIENTES SAU,1,15.0,iec62196T2,onstreet,N-632A,Carretera convencional
2024006449,"Estepona, Spain",36.457203,-5.061507,Tesla Spain SLU,8,250.0,iec62196T2COMBO,openSpace,A-7S,Autopista libre\Autovía
2024000035,ZA-Zamora-007,41.512802,-5.746492,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2COMBO,openSpace,ZA-20,Multicarril
2024005697,12302054740003,41.412113,2.132963,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace,B-20,Autopista libre\Autovía
2023002068,Parque Comercial Ganzo,43.358402,-4.064298,Punto Recargas SL,6,120.0,chademo|iec62196T2COMBO,onstreet,A-8,Autopista libre\Autovía
2024005696,12302054740004,41.412106,2.132953,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace,B-20,Autopista libre\Autovía
KPDFE9HLSLRJJQIDYDH1,CC Quadernillos,40.506283,-3.333021,Punto Recargas SL,14,9.38,iec62196T2,onstreet,A-2,Autopista libre\Autovía
2024005695,12302054740005,41.412094,2.132943,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace,B-20,Autopista libre\Autovía
2024007118,"Pg. Salvat Papasseit, 3",41.38208,2.191611,"BARCELONA DE SERVEIS MUNICIPALS, SA",1,3.6,domesticF,onstreet,B-10,Autopista libre\Autovía
O4MG1R8LLX03VCCMLHPP,Seur Pamplona,42.774765,-1.638261,REPSOL SOLUCIONES ENERGÉTICAS SA,10,11.09,iec62196T2,openSpace,PA-30,Multicarril
2024000576,IB-PalmadeMallorca-005,39.587894,2.673471,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,Ma-13,Autopista libre\Autovía
2023002092,Centro Porsche Pamplona estación de carga 2,42.7682,-1.63317,Ditec Hanstein SA,1,320.0,iec62196T2COMBO,other,AP-15,Autopista peaje
2024005694,12302054740006,41.412083,2.132933,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace,B-20,Autopista libre\Autovía
HK6B7PCMDNOCUSTH36CR,ALDI ALTURA,39.848877,-0.5021599,REMO SUSTAINABLE MOBILITY S.L,1,150.0,iec62196T2COMBO,openSpace,A-23,Autopista libre\Autovía
2025000297,"Córdoba, Spain",37.88988,-4.749699,Tesla Spain SLU,8,250.0,iec62196T2COMBO,openSpace,CO-31,Autopista libre\Autovía
2023002093,Centro Porsche Pamplona estación de carga 1,42.7683,-1.63316,Ditec Hanstein SA,1,320.0,iec62196T2COMBO,other,AP-15,Autopista peaje
G2ZJPU8SEIFOISKV23LJ,Cafestore Pruvia,43.44505,-5.799594,"Wenea Services Spain, S.L.",4,150.0,iec62196T2COMBO,onstreet,A-66,Autopista libre\Autovía
2023004076,Exit - La Gineta,39.13535,-2.03989,(ZUNDER) Grupo Easychargar SA,10,360.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-31,Autopista libre\Autovía
2025000253,Telpark - Hospital de Figueres,42.269127,2.954748,MAKSU ESPAÑA SL,11,22.0,iec62196T2,inBuilding,N-2A,Carretera convencional
2024004140,Caserío San Benito,37.168266,-4.555725,WENEA EMOBILITY SERVICES S.L.,4,45.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-45,Autopista libre\Autovía
2024003966,Rest. Arrocería Martín,39.953373,-3.506935,WENEA EMOBILITY SERVICES S.L.,4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-4,Autopista libre\Autovía
4TGP9BVCYTJBS7VJHPGA,"Repsol ES, Petronalca S.L",42.456474,-2.431826,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,LO-20,Autopista libre\Autovía
2024005287,21XK11T2J03BB02958,37.198017,-3.634269,"ENDESA X WAY, S.L.",1,22.0,iec62196T2,openSpace,GR-30,Autopista libre\Autovía
2024002142,BI-Basauri-004,43.22901,-2.872466,IBERDROLA CLIENTES S.A.U,24,7.3,iec62196T2,,A-8,Autopista libre\Autovía
2023003396,19XM32T8KK3AR00008,42.016693,1.883166,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,C-16,Autopista libre\Autovía
2023003669,61922022610011,39.58959,2.67465,"ENDESA X WAY, S.L.",2,21.06,iec62196T2,openSpace,Ma-13,Autopista libre\Autovía
2024004806,E-M-BoadillaDelMonte-006,40.445362,-3.882287,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,onstreet,M-50,Autopista libre\Autovía
2024006521,C. Carabela la Niña. Sevilla,37.40722,-5.951584,WENEA EMOBILITY SERVICES S.L.,2,22.0,iec62196T2,onstreet,A-4,Autopista libre\Autovía
2024003445,B-Sabadell-005,41.51151,2.106716,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2COMBO,openSpace,C-58,Autopista libre\Autovía
AL1ROKZQVF1ZZOVTQRHE,"Repsol ES, Saceplus S.L",40.48325,-2.733142,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-320,Carretera convencional
MQXRF8IFWKXGVPWRT1AJ,Estación bp ESSA,36.733788,-3.683305,CHARGING TOGETHER SL,2,100.0,iec62196T2COMBO,onstreet,N-340,Carretera convencional
2024002034,E-A-Orihuela-005,37.933033,-0.726847,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,onstreet,N-332,Multicarril
UAHXUGF0J4FXLRLOARSH,Ibis - Barakaldo,43.288635,-3.010624,Punto Recargas SL,4,100.0,iec62196T2COMBO,onstreet,BI-10,Autopista libre\Autovía
2024000861,MA-Fuengirola-001,36.527805,-4.631994,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-7S,Autopista libre\Autovía
2024005291,62022014300033,39.479706,-0.444979,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,A-3,Autopista libre\Autovía
